0.0225
0.0195
0.0127
0.0176
0.0186
0.0166
0.0166
0.0176
0.0146
0.0166
0.0166
0.0176
0.0166
0.0156
0.0156
0.0156
0.0176
0.0156
0.0166
0.0176
0.0176
0.0166
0.0176
0.0176
0.0176
0.0166
0.0156
0.0176
0.0166
0.0156
0.0156
0.0176
0.0186
0.0176
0.0176
0.0176
0.0176
0.0166
0.0166
0.0186
0.0186
0.0166
0.0176
0.0176
0.0176
0.0195
0.0176
0.0176
0.0156
0.0283
0.0273
0.0117
0.0205
0.0088
0.0146
0.0127
0.0303
0.0215
0.0186
0.0156
0.0205
0.0156
0.0215
0.0186
0.0195
0.0195
0.0195
0.0156
0.0205
0.0195
0.0176
0.0186
0.0205
0.0195
0.0176
0.0205
0.0186
0.0205
0.0186
0.0215
0.0205
0.0186
0.0176
0.0205
0.0195
0.0186
0.0186
0.0215
0.0195
0.0186
0.0195
0.0205
0.0195
0.0176
0.0186
0.0186
0.0205
0.0215
0.0186
0.0215
0.0195
0.0186
0.0215
0.0205
0.0205
0.0205
0.0176
0.0186
0.0225
0.0205
0.0186
0.0215
0.0215
0.0205
0.0205
0.0195
0.0215
0.0195
0.0205
0.0225
0.0225
0.0225
0.0215
0.0225
0.0225
0.0205
0.0225
0.0215
0.0225
0.0234
0.0186
0.0234
0.0225
0.0225
0.0215
0.0225
0.0225
0.0264
0.0322
0.0342
0.0342
0.0371
0.0361
0.0352
0.0371
0.0352
0.0313
0.0283
0.0273
0.0313
0.0293
0.0381
0.043
0.0459
0.0479
0.0449
0.0518
0.0518
0.0566
0.0625
0.0654
0.0635
0.0625
0.0576
0.0537
0.0488
0.0391
0.0381
0.0293
0.0283
0.0273
0.0293
0.04
0.043
0.0439
0.0449
0.0332
0.0273
0.0244
0.0225
0.0225
0.0244
0.0254
0.0264
0.0254
0.0234
0.0244
0.0254
0.0234
0.0293
0.0313
0.0381
0.0449
0.041
0.0391
0.0459
0.0342
0.0361
0.0352
0.0283
0.0273
0.0361
0.0303
0.0322
0.0439
0.0439
0.0557
0.0635
0.0684
0.0645
0.0527
0.0439
0.0322
0.0283
0.0225
0.0205
0.0225
0.0215
0.0244
0.0303
0.0303
0.0371
0.0391
0.0361
0.0361
0.0371
0.04
0.042
0.0439
0.04
0.0361
0.0303
0.0273
0.0225
0.0195
0.0215
0.0273
0.0361
0.0439
0.0518
0.0527
0.0508
0.042
0.0342
0.0273
0.0225
0.0244
0.0303
0.0342
0.0381
0.0381
0.0381
0.0352
0.0283
0.0225
0.0186
0.0195
0.0205
0.0205
0.0225
0.0244
0.0283
0.0293
0.0303
0.0313
0.0254
0.0244
0.0215
0.0205
0.0205
0.0215
0.0195
0.0186
0.0205
0.0225
0.0225
0.0225
0.0273
0.0234
0.0186
0.0205
0.0215
0.0264
0.0303
0.0352
0.0332
0.0371
0.0381
0.0342
0.0273
0.0225
0.0215
0.0176
0.0195
0.0225
0.0283
0.0342
0.04
0.041
0.0381
0.0342
0.0293
0.0264
0.0264
0.0293
0.0313
0.0322
0.0332
0.0332
0.0332
0.0342
0.0361
0.0352
0.0381
0.0381
0.043
0.042
0.042
0.0361
0.0293
0.0244
0.0254
0.0313
0.0322
0.0342
0.0332
0.0342
0.0342
0.0342
0.0332
0.0342
0.0342
0.0303
0.0293
0.0303
0.0273
0.0273
0.0254
0.0225
0.0244
0.0273
0.0479
0.0977
0.1523
0.1934
0.2012
0.2012
0.1875
0.1582
0.125
0.085
0.0508
0.0303
0.0244
0.0186
0.0205
0.0186
0.0205
0.0205
0.0195
0.0215
0.0195
0.0205
0.0205
0.0225
0.0225
0.0215
0.0186
0.0186
0.0195
0.0205
0.0215
0.0225
0.0205
0.0195
0.0215
0.0215
0.0215
0.0205
0.0215
0.0195
0.0186
0.0195
0.0225
0.043
0.0215
0.0293
0.0186
0.0146
0.0146
0.0264
0.0254
0.0234
0.0225
0.0234
0.0195
0.0205
0.0254
0.0234
0.0225
0.0234
0.0215
0.0195
0.0225
0.0225
0.0205
0.0225
0.0215
0.0225
0.0234
0.0225
